İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,ballRecovery,outfielderBlocks,appearances,expectedAssists,expectedGoals,goalsPrevented
Mirko Ivanić,278763,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.5944444444444,18,12,6,6,2,490,651,75.268817204301,107,383,240,28,16,55.172413793103,19,8,1,0,0,12,28.571428571429,58,31,42,48.837209302326,8,57.142857142857,1264,20.689655172414,0,0,1,0,1,0,27,50.0,8,0,0,13,257,11,75,39,946,7,8,2,0,12,1,17,1,0,4,0,0,0,0,0,0,14,0.0,27,29,42,54,11,9,47.368421052632,0,119,532,4,46,1,18,0.0,0.0,0.0
Mirko Ivanić,278763,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.5428571428571,21,11,7,5,4,572,712,80.337078651685,121,459,291,36,15,34.883720930233,15,10,0,0,0,8,15.686274509804,57,22,57,44.186046511628,6,42.857142857143,1485,19.298245614035,0,0,0,0,3,0,30,62.5,12,0,0,22,277,17,63,33,1052,27,4,1,0,19,3,12,0,0,0,0,0,0,0,0,0,17,0.0,36,43,51,48,16,12,80.0,0,131,632,4,48,0,21,0.0,0.0,0.0
Mirko Ivanić,278763,Superliga 23/24,Mozzart Bet Superliga,FK Crvena zvezda,7.4653846153846,26,5,12,3,4,554,747,74.163319946452,105,462,308,46,37,50.684931506849,39,18,2,0,0,13,19.402985074627,69,23,92,53.488372093023,15,48.387096774194,1680,7.2463768115942,0,0,1,0,2,0,26,50.980392156863,7,0,0,23,365,15,69,36,1208,16,8,3,0,14,1,22,0,0,3,0,0,0,0,0,0,20,0.0,46,73,67,51,16,29,74.358974358974,0,127,687,6,90,0,26,0.0,0.0,0.0
Mirko Ivanić,278763,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.7857142857143,7,1,1,3,0,99,143,69.230769230769,28,71,40,9,7,41.176470588235,8,10,2,0,0,3,18.75,14,5,16,38.095238095238,1,11.111111111111,541,7.1428571428571,0,0,1,0,0,0,9,47.368421052632,4,0,0,1,86,7,23,8,260,1,4,0,0,11,2,4,0,0,1,0,0,0,0,0,0,6,0.0,9,17,16,19,5,6,75.0,0,36,107,0,30,0,7,0.70349148,1.7678,0.0
Mirko Ivanić,278763,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,7.36,5,1,2,1,1,98,131,74.809160305344,27,76,45,6,7,77.777777777778,4,5,0,0,0,5,23.809523809524,12,5,13,59.090909090909,3,60.0,346,8.3333333333333,0,0,0,0,0,0,5,50.0,7,0,0,4,61,2,10,4,216,2,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,3,0.0,6,9,21,10,6,3,75.0,0,31,121,0,19,0,5,0.93271773,0.9769,0.0
Mirko Ivanić,278763,UEFA Champions League 23/24,UEFA Champions League,FK Crvena zvezda,6.72,5,0,1,1,1,66,87,75.862068965517,17,50,30,5,1,16.666666666667,7,7,2,0,0,1,12.5,7,1,10,29.411764705882,3,42.857142857143,376,0.0,0,0,0,0,0,0,5,50.0,6,0,0,10,54,6,6,1,181,2,3,0,0,6,1,3,0,0,0,0,0,0,0,0,0,5,0.0,5,6,8,10,10,2,28.571428571429,0,20,75,0,23,0,5,0.841303,0.4658,0.0
Mahmudu Bajo,1516318,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.0545454545455,11,0,0,1,0,346,395,87.594936708861,131,215,101,5,9,64.285714285714,13,6,0,0,0,1,25.0,13,5,31,56.363636363636,13,61.904761904762,529,0.0,0,0,0,0,0,0,26,59.090909090909,3,0,0,4,74,7,25,14,497,9,11,0,0,4,0,3,0,0,3,0,0,0,0,0,0,6,0.0,5,14,4,44,3,9,69.230769230769,0,138,257,1,46,3,11,0.0,0.0,0.0
Mahmudu Bajo,1516318,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6,2,0,0,0,0,13,17,76.470588235294,5,8,3,0,0,0.0,0,0,0,0,0,1,100.0,1,0,1,50.0,0,0.0,26,0.0,0,0,0,0,0,0,1,50.0,0,0,0,0,5,0,4,2,22,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,2,0,0,0.0,0,5,12,0,2,0,3,0.00892807,0.0396,0.0
Tomás Händel,1131048,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.8904761904762,21,1,1,0,1,595,675,88.148148148148,177,418,239,19,5,62.5,21,8,1,0,0,15,42.857142857143,16,3,43,51.807228915663,6,37.5,993,6.25,0,0,0,0,0,0,17,70.833333333333,4,0,1,12,132,10,39,27,843,17,19,0,0,8,0,5,0,0,2,0,0,0,0,0,0,7,0.0,19,8,35,24,8,12,57.142857142857,0,191,484,1,64,3,23,0.0,0.0,0.0
Tomás Händel,1131048,Liga Portugal 25/26,Liga Portugal Betclic,Vitória SC,6.6666666666667,3,0,1,0,1,89,107,83.177570093458,38,51,25,2,0,0.0,6,5,0,0,0,0,0.0,4,0,10,55.555555555556,0,0.0,270,0.0,0,0,0,0,0,0,4,66.666666666667,3,0,1,2,28,1,14,9,145,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0.0,2,0,4,6,7,1,16.666666666667,0,44,63,0,13,1,3,0.3350753,0.2246,0.0
Tomás Händel,1131048,Liga Portugal 24/25,Liga Portugal Betclic,Vitória SC,6.946875,32,2,5,1,1,1368,1538,88.946684005202,654,719,330,26,15,50.0,43,38,5,0,0,5,19.230769230769,18,3,88,51.764705882353,14,36.842105263158,2523,11.111111111111,0,0,0,0,0,0,57,67.058823529412,32,0,0,25,264,10,77,53,1876,30,26,0,0,19,1,8,0,0,8,0,0,0,0,0,0,29,0.0,26,30,26,85,25,24,55.813953488372,0,701,863,0,135,0,32,1.86678597,1.599,0.0
Tomás Händel,1131048,Liga Portugal 23/24,Liga Portugal Betclic,Vitória SC,6.9935483870968,31,2,2,3,1,1071,1220,87.786885245902,472,613,281,31,23,71.875,48,23,5,0,0,14,22.58064516129,25,5,101,50.5,31,65.957446808511,2525,8.0,0,0,0,0,1,0,40,59.701492537313,9,0,0,24,257,18,76,45,1572,32,48,0,0,19,0,4,0,0,6,0,0,0,0,0,0,29,0.0,31,32,62,67,31,31,64.583333333333,0,507,775,1,201,0,31,2.01937283,1.7338,0.0
Tomás Händel,1131048,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.7625,8,0,3,0,1,256,310,82.58064516129,120,136,64,9,2,100.0,9,9,1,0,0,7,25.0,7,2,19,52.777777777778,2,20.0,669,0.0,0,0,0,0,0,0,10,62.5,4,0,0,4,83,7,17,10,400,8,7,0,0,7,0,1,0,0,2,0,0,0,0,0,0,8,0.0,9,2,28,16,6,3,33.333333333333,0,144,166,0,53,1,9,0.67564981,0.3525,0.0
Vladimir Lučić,1029788,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.2428571428571,14,2,5,0,4,300,350,85.714285714286,76,224,156,29,8,50.0,5,6,0,0,0,3,27.272727272727,17,6,19,44.186046511628,8,66.666666666667,632,11.764705882353,0,0,0,0,0,0,25,86.206896551724,7,0,0,6,97,12,29,19,476,6,7,0,0,3,3,6,0,0,1,0,0,0,0,0,0,5,0.0,29,16,11,29,3,3,60.0,0,82,268,1,41,1,15,0.0,0.0,0.0
Vladimir Lučić,1029788,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,7.464,25,6,7,5,3,680,835,81.437125748503,183,503,321,41,51,50.0,43,16,2,0,0,6,16.666666666667,60,22,148,56.923076923077,9,24.324324324324,2134,10.0,0,0,1,1,1,0,25,62.5,14,0,0,21,318,22,45,27,1328,55,21,1,0,19,6,19,0,0,4,0,0,0,0,0,0,24,0.0,41,102,36,40,24,29,67.441860465116,0,211,660,2,133,0,25,0.0,0.0,0.0
Vladimir Lučić,1029788,Superliga 23/24,Mozzart Bet Superliga,FK Crvena zvezda,7.1521739130435,23,1,3,5,5,494,597,82.747068676717,80,428,287,39,33,47.826086956522,28,11,0,0,0,14,33.333333333333,40,8,77,50.326797385621,4,36.363636363636,1340,2.5,0,0,1,0,0,0,13,72.222222222222,8,0,0,12,212,16,27,16,932,16,16,1,0,13,4,12,0,0,1,0,0,0,0,0,0,13,0.0,39,69,42,18,20,14,50.0,0,88,551,2,64,0,23,0.0,0.0,0.0
Vladimir Lučić,1029788,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.4666666666667,3,0,0,1,0,85,106,80.188679245283,30,55,27,3,3,50.0,3,0,3,0,0,1,50.0,6,0,8,36.363636363636,3,50.0,205,0.0,0,0,0,0,0,0,2,25.0,0,0,0,2,36,1,9,3,146,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,3,6,2,8,1,2,66.666666666667,0,35,71,0,12,0,3,0.19007597,0.3944,0.0
Vladimir Lučić,1029788,UEFA Champions League 23/24,UEFA Champions League,FK Crvena zvezda,6.7666666666667,6,0,0,0,0,78,101,77.227722772277,33,47,35,7,12,70.588235294118,2,1,1,0,0,2,40.0,3,0,17,54.838709677419,2,40.0,201,0.0,0,0,0,0,0,0,2,66.666666666667,1,0,0,2,40,0,4,3,158,3,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,7,17,5,3,5,2,100.0,0,38,68,0,17,0,6,0.18631932,0.0649,0.0
Douglas Owusu,1916326,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.2071428571429,28,9,9,2,1,542,687,78.893740902475,150,392,261,49,40,47.619047619048,51,17,3,0,0,11,25.581395348837,66,26,141,48.453608247423,18,34.615384615385,2345,13.636363636364,3,3,0,0,0,0,36,57.142857142857,16,0,0,38,365,26,55,33,1251,51,38,2,0,32,6,16,2,0,7,0,0,0,0,0,0,27,0.0,47,84,43,63,26,33,64.705882352941,0,183,504,3,128,0,28,0.0,0.0,0.0
Douglas Owusu,1916326,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6,1,0,0,0,0,10,10,100.0,1,9,4,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,100.0,16,0.0,0,0,0,0,0,0,2,100.0,0,0,1,0,2,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0.0,0,1,9,0,2,0,1,0.00897954,0.0308,0.0
Luka Zarić,1974511,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.7166666666667,18,1,4,1,1,123,156,78.846153846154,33,90,47,11,7,46.666666666667,5,6,1,0,0,6,24.0,13,3,29,47.540983606557,2,33.333333333333,509,7.6923076923077,0,0,0,0,0,0,3,37.5,0,0,1,7,88,6,5,2,289,17,3,0,0,14,0,3,0,0,0,0,0,0,0,0,0,5,0.0,11,15,25,8,6,3,60.0,0,42,114,0,19,1,18,0.0,0.0,0.0
Luka Zarić,1974511,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.5,1,0,0,0,0,6,7,85.714285714286,1,5,3,0,0,0.0,0,0,0,0,0,0,0.0,1,0,1,33.333333333333,1,100.0,9,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,1,6,0,0,0,1,0.00299059,0.0532,0.0
Young-woo Seol,1019333,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.15,26,1,9,0,5,1303,1427,91.310441485634,636,667,340,40,8,44.444444444444,40,21,1,0,0,25,35.211267605634,10,4,75,59.52380952381,15,53.571428571429,2224,10.0,0,0,0,0,0,0,55,56.701030927835,42,0,0,3,219,11,82,56,1920,27,25,0,0,16,0,4,0,0,9,0,0,0,0,0,0,25,0.0,40,18,71,97,15,32,80.0,0,679,748,4,146,2,26,0.0,0.0,0.0
Young-woo Seol,1019333,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.5,29,6,9,0,5,1509,1688,89.395734597156,689,837,446,44,21,70.0,55,22,1,0,0,17,24.63768115942,18,10,115,67.251461988304,9,52.941176470588,2532,33.333333333333,0,0,1,0,0,0,84,68.292682926829,47,0,1,8,281,2,117,80,2244,39,23,1,0,16,1,4,0,0,9,0,0,0,0,0,0,28,0.0,44,30,69,123,28,35,63.636363636364,0,751,1006,7,123,0,30,0.0,0.0,0.0
Young-woo Seol,1019333,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.94,10,0,1,0,1,406,490,82.857142857143,223,183,88,7,1,20.0,22,11,2,0,0,9,39.130434782609,2,1,39,70.909090909091,4,40.0,930,0.0,0,0,0,0,0,0,15,31.914893617021,35,0,1,0,118,3,45,18,703,16,9,0,0,4,3,0,0,0,5,0,0,0,0,0,0,10,0.0,7,5,23,47,8,17,77.272727272727,0,261,229,0,36,2,10,0.86814938,0.09,0.0
Young-woo Seol,1019333,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,6.65,8,0,1,0,3,268,328,81.707317073171,127,144,65,7,6,75.0,7,9,1,0,0,3,17.647058823529,5,1,22,68.75,1,16.666666666667,701,0.0,0,0,0,0,0,0,15,48.387096774194,21,0,0,1,87,0,36,23,474,9,3,0,0,4,1,4,0,0,1,0,0,0,0,0,0,8,0.0,7,8,17,31,22,4,57.142857142857,0,153,192,0,30,0,8,0.35743546,0.2165,0.0
Nair Tiknizyan,904400,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.955,20,0,7,2,4,639,734,87.057220708447,275,364,187,26,8,36.363636363636,32,15,4,0,0,17,27.41935483871,13,2,48,49.484536082474,21,80.769230769231,1290,0.0,0,0,0,0,0,0,17,42.5,29,0,0,8,196,5,15,8,1085,8,21,1,0,8,1,3,0,0,5,0,0,0,0,0,0,16,0.0,26,22,62,40,10,24,75.0,0,294,440,1,73,1,20,0.0,0.0,0.0
Nair Tiknizyan,904400,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.77,10,0,3,0,0,221,299,73.913043478261,102,119,50,6,11,42.307692307692,16,12,2,0,0,4,14.814814814815,9,1,38,55.882352941176,10,47.619047619048,854,0.0,0,0,0,0,0,0,7,25.925925925926,28,0,0,5,152,7,16,7,559,11,7,0,0,3,1,4,0,0,4,0,0,0,0,0,0,10,0.0,6,26,27,27,6,8,50.0,0,131,168,0,37,3,10,0.79713911,0.3172,0.0
Miloš Veljković,227224,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.5615384615385,13,2,1,2,2,797,869,91.714614499425,486,311,86,4,1,100.0,11,9,1,0,0,0,0.0,12,5,18,69.230769230769,31,51.666666666667,1122,16.666666666667,0,0,1,1,0,0,35,55.555555555556,49,0,0,2,76,0,40,24,988,6,6,0,0,0,0,1,0,0,8,0,0,0,0,0,0,13,0.0,4,1,1,63,4,7,63.636363636364,0,510,359,5,43,5,13,0.0,0.0,0.0
Miloš Veljković,227224,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.8444444444444,9,0,0,0,1,367,435,84.367816091954,244,123,33,2,0,0.0,13,11,0,0,0,0,0.0,1,1,16,57.142857142857,15,51.724137931034,718,0.0,0,0,0,0,0,0,32,45.070422535211,34,0,0,0,73,1,41,25,525,4,7,0,0,5,0,0,0,0,4,0,0,0,0,0,0,7,0.0,2,0,2,71,5,6,46.153846153846,0,266,169,0,19,1,9,0.13129591,0.1781,0.0
Miloš Veljković,227224,Bundesliga 24/25,Bundesliga,SV Werder Bremen,6.6857142857143,14,0,1,1,1,559,636,87.893081761006,359,203,74,3,0,0.0,10,2,1,0,0,3,33.333333333333,2,1,12,44.444444444444,25,58.139534883721,1038,0.0,0,0,0,1,0,0,58,59.183673469388,46,0,1,2,90,1,41,25,745,3,5,0,0,8,2,1,0,0,1,0,0,0,0,0,0,11,0.0,3,0,9,98,25,5,50.0,0,381,264,0,32,0,14,0.55577536,0.563,0.0
Miloš Veljković,227224,Bundesliga 23/24,Bundesliga,SV Werder Bremen,6.8434782608696,23,2,1,0,1,1056,1263,83.610451306413,727,336,103,6,3,75.0,31,17,2,0,0,7,35.0,6,3,38,58.461538461538,39,46.987951807229,1921,33.333333333333,0,0,0,0,0,0,115,51.569506726457,56,0,0,2,242,1,145,69,1487,5,9,0,0,15,0,1,0,0,3,0,0,0,0,0,0,21,0.0,6,4,20,223,40,15,48.387096774194,0,803,480,2,95,0,23,0.94136046,1.722,0.0
Strahinja Eraković,940827,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.1714285714286,7,0,0,0,0,427,471,90.658174097665,261,166,44,0,0,0.0,6,8,1,0,0,0,0.0,2,0,10,41.666666666667,21,75.0,547,0.0,0,0,0,0,0,0,15,53.571428571429,23,0,1,1,60,0,7,4,554,4,9,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0.0,0,1,2,28,2,2,33.333333333333,0,281,190,0,17,3,7,0.0,0.0,0.0
Strahinja Eraković,940827,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,7.15,2,0,0,0,0,90,96,93.75,48,42,12,1,2,66.666666666667,5,1,0,0,0,1,25.0,0,0,8,66.666666666667,4,44.444444444444,205,0.0,0,0,0,0,0,0,8,80.0,22,0,0,0,16,2,4,4,156,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,3,4,10,2,3,60.0,0,50,46,0,12,1,2,0.07695397,0.0,0.0
Adem Avdić,1493918,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.7157894736842,19,0,1,1,1,444,537,82.68156424581,176,268,138,14,24,57.142857142857,28,16,2,0,0,12,22.641509433962,18,3,69,52.272727272727,15,51.724137931034,1008,0.0,0,0,0,0,0,0,16,45.714285714286,28,0,2,15,221,2,25,15,924,17,17,0,0,13,0,7,0,0,2,0,0,0,0,0,0,10,0.0,14,42,53,35,9,19,67.857142857143,0,202,335,0,45,4,19,0.0,0.0,0.0
Adem Avdić,1493918,Superliga 24/25,Mozzart Bet Superliga,OFK Beograd,6.5833333333333,6,0,0,0,0,93,122,76.229508196721,50,47,28,1,5,45.454545454545,11,11,2,1,1,4,28.571428571429,3,0,26,54.166666666667,3,50.0,347,0.0,0,0,0,0,0,0,7,38.888888888889,7,0,0,3,70,1,17,6,254,10,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1,11,14,18,9,9,81.818181818182,0,60,76,0,19,0,7,0.0,0.0,0.0
Adem Avdić,1493918,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6666666666667,3,0,0,0,0,28,36,77.777777777778,16,12,7,3,1,33.333333333333,3,2,1,0,0,3,75.0,0,0,6,54.545454545455,0,0.0,68,0.0,0,0,0,0,0,0,1,20.0,3,0,0,0,17,0,4,2,64,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,4,5,1,3,100.0,0,19,17,0,3,0,3,0.20198012,0.0,0.0
Stefan Leković,1146225,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.1066666666667,15,1,0,0,1,817,885,92.316384180791,517,300,70,4,2,50.0,20,12,3,0,0,0,0.0,13,3,29,59.183673469388,40,72.727272727273,1232,7.6923076923077,0,0,0,1,0,0,38,48.717948717949,65,0,0,1,80,1,37,21,1049,8,15,1,0,2,0,2,0,0,4,0,0,0,0,0,0,14,0.0,4,4,0,78,13,12,60.0,0,535,350,3,61,5,15,0.0,0.0,0.0
Stefan Leković,1146225,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.2888888888889,9,1,0,1,0,535,579,92.400690846287,335,200,66,1,4,66.666666666667,11,15,1,0,0,0,0.0,10,1,20,51.282051282051,26,63.414634146341,735,10.0,0,0,0,0,0,0,21,51.219512195122,15,0,0,0,55,0,22,17,672,6,15,1,0,3,0,5,0,0,4,0,0,0,0,0,0,8,0.0,1,6,4,41,4,8,72.727272727273,0,357,226,2,46,0,9,0.0,0.0,0.0
Stefan Leković,1146225,Liga Portugal 25/26,Liga Portugal Betclic,CF Estrela Amadora,6.775,4,0,0,2,0,184,216,85.185185185185,124,60,12,2,1,50.0,5,9,0,0,0,0,0.0,5,1,7,58.333333333333,8,50.0,336,0.0,0,0,0,0,0,0,12,38.709677419355,22,0,1,0,34,0,19,9,272,1,4,0,0,0,1,2,0,0,1,0,0,0,0,0,0,4,0.0,2,2,0,31,5,2,40.0,0,138,78,0,14,2,4,0.15798694,0.4306,0.0
Stefan Leković,1146225,Serie A 24/25,Serie A,Monza,6.3857142857143,7,0,0,0,0,160,186,86.021505376344,107,53,22,0,2,66.666666666667,9,7,0,0,0,0,0.0,3,0,13,48.148148148148,7,53.846153846154,364,0.0,0,0,0,0,0,0,7,50.0,4,0,0,0,30,1,13,4,233,3,5,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0,3,0,14,15,4,44.444444444444,0,121,65,0,18,0,7,0.02833974,0.1182,0.0
Stefan Leković,1146225,LaLiga 23/24,LaLiga,Villarreal,6.5,1,0,0,0,0,12,14,85.714285714286,12,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,28,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,14,0,0,0,0,1,4.791e-05,0.0,0.0
Rodrigão,867608,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.4777777777778,18,3,4,1,1,1117,1268,88.091482649842,668,449,136,14,2,66.666666666667,31,15,1,0,0,1,33.333333333333,18,3,42,68.852459016393,54,75.0,1419,16.666666666667,0,0,0,0,0,0,70,57.851239669421,74,0,1,4,170,3,72,36,1469,9,7,1,0,7,1,3,0,0,4,0,0,0,0,0,0,15,0.0,14,3,3,121,14,21,67.741935483871,0,720,548,4,97,8,18,0.0,0.0,0.0
Rodrigão,867608,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,7.1857142857143,7,0,0,0,0,347,400,86.75,245,102,34,2,1,100.0,17,6,1,0,0,0,0.0,2,1,22,73.333333333333,21,65.625,575,0.0,0,0,0,0,0,0,30,52.631578947368,55,1,2,0,57,0,39,19,511,4,6,0,0,2,1,0,0,0,3,0,0,0,0,0,0,6,0.0,2,1,0,57,5,11,64.705882352941,0,266,134,1,28,7,7,0.20589638,0.0606,0.0
Franklin Tebo,1133882,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.9666666666667,12,1,0,0,0,529,583,90.73756432247,325,204,60,3,1,50.0,7,8,0,1,1,0,0.0,2,1,16,64.0,16,66.666666666667,693,50.0,0,0,0,0,0,0,23,52.272727272727,34,0,0,0,61,3,15,6,671,9,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0.0,3,2,1,44,9,4,57.142857142857,0,342,241,1,49,2,12,0.0,0.0,0.0
Franklin Tebo,1133882,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.9714285714286,7,1,1,0,1,273,315,86.666666666667,195,78,15,1,0,0.0,8,7,2,1,1,0,0.0,5,2,19,63.333333333333,8,66.666666666667,522,20.0,0,0,0,1,0,0,16,61.538461538462,39,1,0,0,50,1,22,10,410,11,9,1,0,3,0,1,0,0,2,0,0,0,0,0,0,7,0.0,1,0,0,26,6,6,75.0,0,213,102,1,19,3,7,0.62850569,0.8552,0.0
Nikola Stanković,1100641,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.92,10,1,3,0,1,325,381,85.301837270341,126,199,115,17,4,44.444444444444,22,15,0,0,0,10,29.411764705882,7,4,37,62.71186440678,5,33.333333333333,720,14.285714285714,0,0,0,0,0,0,19,59.375,9,0,0,1,106,4,25,15,594,11,13,0,0,3,3,0,0,0,3,0,0,0,0,0,0,8,0.0,17,9,34,32,7,14,63.636363636364,0,134,247,0,34,1,10,0.0,0.0,0.0
Nikola Stanković,1100641,Superliga 24/25,Mozzart Bet Superliga,FK Čukarički,7.1870967741935,31,3,5,1,0,857,1106,77.48643761302,348,539,299,30,24,57.142857142857,88,71,6,0,0,30,24.793388429752,34,10,139,62.612612612613,23,48.936170212766,2725,8.8235294117647,0,0,0,2,0,0,47,37.903225806452,72,0,3,12,447,5,91,38,1992,27,42,0,0,13,7,13,0,0,8,0,0,0,0,0,0,31,0.0,30,42,121,124,37,53,60.227272727273,0,414,813,3,156,0,31,0.0,0.0,0.0
Nikola Stanković,1100641,Superliga 23/24,Mozzart Bet Superliga,FK Čukarički,6.94,25,1,5,2,2,590,784,75.255102040816,259,344,178,16,12,60.0,44,45,3,0,0,13,24.528301886792,14,4,81,57.446808510638,11,37.931034482759,1889,7.1428571428571,0,0,1,0,0,0,36,39.56043956044,59,1,0,15,318,11,61,19,1294,25,22,0,0,19,1,3,0,0,5,0,0,0,0,0,0,20,0.0,16,20,53,91,27,32,72.727272727273,0,325,512,1,116,0,25,0.0,0.0,0.0
Nikola Stanković,1100641,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.55,4,0,0,0,0,39,49,79.591836734694,10,29,16,0,0,0.0,4,1,0,0,0,0,0.0,1,0,4,50.0,2,66.666666666667,115,0.0,0,0,0,0,0,0,2,50.0,1,0,0,3,21,2,2,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6,4,1,3,75.0,0,10,39,0,5,0,4,0.03080494,0.0337,0.0
Stefan Gudelj,1939194,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.6,2,0,0,0,0,7,7,100.0,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,18,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,6,1,0,1,0,3,0.0,0.0,0.0
Dragan Bojat,1152937,Superliga 25/26,Mozzart Bet Superliga,FK Napredak Kruševac,6.4428571428571,14,0,0,0,0,300,354,84.745762711864,149,151,77,10,12,80.0,17,3,2,0,0,6,30.0,3,1,31,58.490566037736,1,16.666666666667,802,0.0,0,0,0,1,0,0,17,44.736842105263,21,1,0,7,104,4,20,8,555,2,9,0,0,3,0,2,0,0,1,0,0,0,0,0,0,8,0.0,10,15,20,38,18,10,58.823529411765,0,161,193,0,32,3,15,0.0,0.0,0.0
