İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Anton Salabay,1105887,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.6933333333333,2,0,188,241,78.01,12,4,25,69.44,4,0,0,8,44.44,19,5,11,31.43,1013,10.53,0,0,0,6,46.15,26,10,22,24,34,1,1,0,0,0,0,11,18,13,0,0,60,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Salabay,1105887,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.9363636363636,1,0,257,330,77.88,16,13,45,65.22,2,1,1,5,26.32,23,7,17,32.69,1132,4.348,0,0,0,5,45.45,9,3,29,21,14,2,1,1,0,0,0,11,19,11,0,1,63,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Salabay,1105887,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.7166666666667,1,1,100,127,78.74,6,4,19,59.38,5,0,0,2,20.0,11,5,9,23.68,650,9.091,0,0,0,1,33.33,3,1,17,14,4,5,1,0,0,0,0,5,10,3,0,0,32,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Kryvoruchko,1484429,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.5375,0,0,65,92,70.65,4,2,2,66.67,4,0,0,0,0.0,4,3,0,0.0,312,0.0,0,0,0,3,42.86,3,3,3,11,2,0,0,0,0,0,0,3,4,7,0,0,18,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Kryvoruchko,1484429,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.625,0,0,40,51,78.43,4,1,1,100.0,0,0,0,0,0.0,2,0,1,33.33,174,0.0,0,0,0,0,0.0,8,1,1,1,0,1,0,0,0,0,0,2,3,1,0,0,14,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Denysenko,1865460,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.7666666666667,0,0,24,33,72.73,3,0,4,66.67,0,0,0,0,0.0,6,3,1,14.29,132,0.0,0,0,0,3,75.0,1,1,4,3,2,0,1,0,0,0,0,1,2,4,0,0,5,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Denysenko,1865460,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.4666666666667,0,0,8,12,0.0,1,0,0,0.0,1,0,0,0,0.0,1,0,0,0.0,41,0.0,0,0,0,1,0.0,0,0,1,2,3,0,1,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Eduard Kozik,997080,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.935,1,1,872,1003,86.94,70,5,10,100.0,4,0,0,2,50.0,10,2,41,58.57,1800,10.0,0,0,1,72,53.33,55,14,7,19,36,0,13,0,0,0,0,20,4,135,0,0,197,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Eduard Kozik,997080,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.7333333333333,0,0,620,785,78.98,67,7,11,64.71,6,0,0,7,30.43,8,3,40,50.63,1890,0.0,0,0,0,69,53.08,57,12,11,40,61,0,9,0,0,0,0,21,23,130,0,0,218,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Eduard Kozik,997080,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.74,0,0,195,213,91.55,21,0,1,100.0,0,0,0,0,0.0,2,0,7,50.0,375,0.0,0,0,0,4,28.57,4,1,7,4,6,0,1,0,0,0,0,4,0,14,0,0,38,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Zurab Rukhadze,1140006,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.4,0,0,38,50,76.0,7,1,0,0.0,0,0,0,1,33.33,0,0,4,44.44,117,0.0,0,0,0,2,33.33,2,1,2,2,2,0,0,0,0,0,0,1,3,6,0,0,14,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.0181818181818,1,0,350,414,84.54,36,0,3,42.86,2,0,1,0,0.0,11,6,27,69.23,896,9.091,0,0,0,18,40.0,37,6,1,7,18,0,4,0,0,0,0,10,3,45,0,1,102,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.0428571428571,1,0,560,651,86.02,63,2,5,83.33,2,0,0,0,0.0,10,5,18,52.94,1260,10.0,0,0,0,44,57.14,51,9,6,9,23,0,8,0,0,0,0,13,1,77,0,0,137,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.0,1,0,1002,1185,84.56,124,4,23,74.19,7,0,0,2,15.38,21,7,41,58.57,2520,4.762,0,0,0,94,58.02,79,22,13,31,83,0,15,0,0,0,0,28,13,162,0,0,294,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.68,0,0,392,451,86.92,37,1,1,100.0,2,0,0,0,0.0,3,2,12,34.29,715,0.0,0,0,0,34,50.75,23,8,1,5,12,0,4,0,0,0,0,7,0,67,0,0,86,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.9,0,0,1218,1400,87.0,89,1,7,87.5,5,0,0,1,50.0,5,2,54,65.06,2160,0.0,0,0,0,90,48.91,62,19,10,17,46,0,22,0,0,0,0,24,2,184,0,0,293,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.15,1,0,1015,1175,86.38,85,6,3,50.0,4,0,0,1,33.33,9,3,74,64.91,2340,11.11,0,0,0,102,57.63,86,27,8,21,65,0,24,1,0,0,0,26,3,177,0,0,349,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.9818181818182,2,2,562,720,78.06,71,13,9,81.82,2,0,0,10,29.41,27,9,20,50.0,1980,7.407,0,0,2,50,53.76,34,15,10,18,37,1,3,0,0,0,0,21,34,93,0,0,164,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.0535714285714,5,2,822,1057,77.77,83,27,12,66.67,5,0,0,23,34.85,24,9,49,56.32,2520,20.83,0,0,0,50,48.54,44,13,12,34,61,1,9,0,0,0,0,28,66,103,0,0,222,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.925,4,0,511,685,74.6,55,15,13,68.42,3,0,0,21,38.89,27,8,34,56.67,1854,14.81,0,0,0,25,44.64,29,5,7,31,38,1,2,0,0,0,0,20,54,56,0,0,135,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Poniedielnik,937075,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.0590909090909,0,1,677,820,82.56,73,15,14,77.78,1,0,0,19,37.25,24,8,45,64.29,1980,0.0,0,0,0,38,50.67,54,14,25,25,51,0,10,0,0,0,0,19,51,75,0,0,218,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Poniedielnik,937075,Premier League 24/25,Ukrainian Premier League,FC Kryvbas Kryvyi Rih,7.0346153846154,1,1,688,861,79.91,81,8,10,76.92,3,0,0,5,26.32,18,8,46,58.97,1888,5.556,0,0,0,63,48.46,62,14,22,18,43,0,5,0,0,0,0,20,19,130,0,0,237,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Poniedielnik,937075,Premier League 23/24,Ukrainian Premier League,FC Kryvbas Kryvyi Rih,6.9833333333333,3,0,867,1043,83.13,120,11,14,66.67,4,0,0,9,34.62,24,7,54,61.36,2361,12.5,0,0,2,71,48.63,74,15,39,45,54,0,6,0,0,0,0,23,26,146,0,0,257,30,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,3,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.7217391304348,0,0,826,967,85.42,61,0,2,66.67,0,0,0,1,25.0,7,2,34,51.52,1798,0.0,0,0,0,77,53.47,40,14,2,20,39,0,9,0,0,0,0,18,4,144,0,0,207,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.6473684210526,0,0,561,671,83.61,63,1,1,100.0,3,2,2,0,0.0,5,1,23,44.23,1208,0.0,0,0,0,48,46.6,37,9,3,19,40,0,10,0,0,0,0,10,2,103,0,2,143,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yehor Popravka,1859691,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.75,0,0,333,412,80.83,30,1,7,87.5,2,0,0,2,22.22,1,0,22,57.89,1069,0.0,0,0,0,13,37.14,15,5,2,9,41,0,3,0,0,0,0,11,9,35,0,0,132,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Shershen,1912874,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.2,0,0,59,66,89.39,0,0,0,0.0,0,0,0,0,0.0,0,0,1,100.0,90,0.0,0,0,0,8,66.67,8,1,0,0,2,0,0,0,0,0,0,1,0,12,0,0,18,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Vasylets,1159597,Premier League 24/25,Ukrainian Premier League,Zoria Luhansk,6.38,0,0,39,51,76.47,5,0,2,66.67,0,1,1,0,0.0,0,0,3,37.5,174,0.0,0,0,0,3,42.86,4,0,2,4,3,0,2,0,0,0,0,2,1,7,0,1,16,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,
Ivan Pakholiuk,1440484,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.3190476190476,0,0,422,506,83.4,38,0,1,100.0,1,0,0,0,0.0,0,0,6,85.71,1890,0.0,0,0,0,133,62.44,8,3,4,1,1,0,0,0,74,7,1,21,0,213,20,0,66,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Pakholiuk,1440484,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.1692307692308,0,0,488,560,87.14,15,0,0,0.0,2,0,0,0,0.0,0,0,5,71.43,2070,0.0,0,0,0,198,75.29,10,3,4,1,1,0,0,0,61,9,2,23,0,263,19,0,69,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Tymur Puzankov,988217,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,8.0,0,0,30,40,75.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,9,52.94,0,0,0,0,0,0,0,0,5,1,0,1,0,17,0,0,3,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Matsapura,1034086,Premier League 23/24,Ukrainian Premier League,Zoria Luhansk,6.8,0,0,20,26,76.92,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,6,54.55,0,1,0,0,0,0,0,0,2,0,0,1,0,11,1,0,2,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Baboucarr Faal,1493004,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,7.1681818181818,9,4,221,305,72.46,24,13,21,70.0,1,0,0,2,33.33,51,21,73,43.45,1980,17.65,1,0,0,3,42.86,23,4,30,25,5,9,6,0,0,0,0,22,6,7,0,0,70,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Baboucarr Faal,1493004,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.8454545454545,3,1,76,106,71.7,6,4,5,62.5,0,0,0,3,42.86,11,5,19,44.19,636,27.27,0,0,0,2,66.67,3,0,7,2,1,10,0,1,0,0,0,6,7,3,0,0,23,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Stênio Zanetti,1046740,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.44,0,0,40,49,81.63,2,1,7,77.78,1,0,0,1,100.0,1,1,0,0.0,250,0.0,0,0,0,0,0.0,2,2,3,4,6,2,1,0,0,0,0,2,1,0,0,0,9,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Stênio Zanetti,1046740,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,6.7642857142857,0,0,138,181,76.24,9,8,22,70.97,0,0,0,7,43.75,12,4,4,22.22,570,0.0,0,0,0,5,50.0,2,1,12,6,9,1,0,0,0,0,0,4,16,10,0,0,38,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bruninho,923949,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,7.4,7,2,397,487,81.52,49,16,79,84.04,4,0,0,12,33.33,49,23,7,30.43,1805,14.29,1,1,3,10,52.63,7,6,31,16,16,1,1,1,0,0,0,18,36,19,0,0,60,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bruninho,923949,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,7.2708333333333,8,2,367,464,79.09,39,28,71,73.2,1,0,0,10,32.26,56,19,8,33.33,1796,14.29,4,3,5,7,46.67,10,5,30,8,17,5,4,0,0,0,0,23,31,15,0,0,83,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Paulo Vitor,881153,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.955,1,0,225,293,76.79,14,10,52,82.54,1,0,0,18,37.5,35,15,4,30.77,1261,2.857,0,0,0,9,60.0,8,2,16,17,28,1,2,1,0,0,0,13,48,15,0,0,60,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ilya Kvasnytsya,1218823,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.64,1,0,152,198,76.77,11,5,18,60.0,2,0,0,4,26.67,9,3,3,16.67,811,11.11,0,0,0,7,63.64,10,4,12,12,17,2,0,1,0,0,0,11,15,11,0,0,65,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ilya Kvasnytsya,1218823,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,6.804347826087,4,3,165,229,72.05,11,18,39,67.24,3,0,0,9,45.0,12,7,8,29.63,1163,33.33,0,0,0,6,50.0,8,4,18,15,16,1,2,3,0,0,0,11,20,12,0,0,71,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ilya Kvasnytsya,1218823,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.95,8,5,281,396,70.96,15,30,88,57.14,3,0,0,18,30.0,26,13,9,19.15,1948,30.77,0,0,0,8,66.67,16,4,17,28,55,10,0,1,0,0,0,18,60,12,0,0,96,30,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marko Sapuga,1186239,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.6384615384615,0,0,131,169,77.51,14,0,3,75.0,2,0,0,0,0.0,6,3,17,53.13,561,0.0,0,0,0,11,50.0,11,1,12,10,7,0,2,0,0,0,0,5,2,22,0,0,32,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marko Sapuga,1186239,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.6,0,0,12,13,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,1,0.0,38,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marko Sapuga,1186239,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,7.2375,0,0,521,632,82.44,95,14,10,66.67,5,0,0,7,35.0,38,9,23,40.35,1440,0.0,0,0,0,38,54.29,19,6,10,22,19,0,9,0,0,0,0,16,20,70,0,0,135,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Rubchynskyi,1397134,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.525,0,0,38,45,84.44,2,1,1,50.0,0,0,0,0,0.0,0,0,1,16.67,115,0.0,0,0,0,2,100.0,1,1,1,1,2,1,0,0,0,0,0,1,0,2,0,0,12,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Rubchynskyi,1397134,Premier League 24/25,Ukrainian Premier League,Dynamo Kyiv,6.67,3,0,262,280,93.57,28,8,8,80.0,2,0,0,2,50.0,13,4,4,28.57,706,23.08,0,0,0,5,71.43,3,1,8,18,13,1,0,1,0,0,0,6,4,7,0,0,40,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Rubchynskyi,1397134,Premier League 23/24,Ukrainian Premier League,SC Dnipro-1,6.8107142857143,0,2,939,1035,90.72,97,19,35,60.34,4,0,0,4,44.44,20,9,16,41.03,2461,0.0,0,0,0,23,60.53,8,6,40,30,63,0,4,0,0,0,0,26,9,38,0,0,189,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Rubchynskyi,1397134,UEFA Europa League 24/25,UEFA Europa League,Dynamo Kyiv,6.6285714285714,0,0,117,141,82.978723404255,34,3,2,33.333333333333,1,0,0,1,33.333333333333,2,0,1,33.333333333333,341,0.0,0,0,0,1,25.0,8,0,8,7,6,0,0,0,0,0,0,4,3,4,7,0,19,7,7,1,0,0.32327706,40,78,5,4,15,38.461538461538,0,0,0,0,7,45,1,4,2,211,0,0,0,0,0,0,0,0,3,6,2,40.0,48,96,0,0.0779,0,
Xeber Alkain,1010409,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.9,2,0,65,79,82.28,4,4,8,80.0,0,0,0,2,50.0,8,3,1,12.5,330,25.0,0,0,0,1,50.0,3,0,5,2,6,0,0,0,0,0,0,4,4,2,0,0,21,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Xeber Alkain,1010409,LaLiga 23/24,LaLiga,Deportivo Alavés,6.65,0,0,63,84,75.0,32,6,3,42.857142857143,1,0,0,3,21.428571428571,5,0,2,28.571428571429,319,0.0,0,0,0,3,42.857142857143,2,0,0,9,4,1,1,0,0,0,0,3,14,7,7,0,19,10,8,1,1,0.50248951,15,51,5,1,8,28.571428571429,0,0,0,0,3,47,6,4,3,140,0,0,0,0,0,0,0,0,6,7,5,100.0,22,76,0,0.3652,0,
Edson Fernando,988779,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.8294117647059,0,1,454,506,89.72,52,9,11,91.67,5,0,0,4,50.0,3,1,18,60.0,1230,0.0,0,0,0,27,67.5,27,7,19,32,17,0,6,0,0,0,0,13,8,40,0,0,122,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Edson Fernando,988779,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.8,0,1,76,92,82.61,7,2,3,75.0,1,0,0,1,50.0,0,0,2,33.33,292,0.0,0,0,0,2,66.67,2,1,7,9,4,0,2,0,0,0,0,4,2,3,0,0,30,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Edson Fernando,988779,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.8769230769231,0,0,330,378,87.3,53,7,12,63.16,4,0,0,2,50.0,9,3,16,55.17,902,0.0,0,0,2,13,52.0,12,7,24,21,29,0,2,0,0,0,0,12,4,25,0,0,103,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ambrosiy Chachua,282613,Premier League 25/26,Ukrainian Premier League,Karpaty Lviv,6.8136363636364,0,2,446,574,77.7,30,17,13,61.9,2,0,0,23,45.1,24,5,15,41.67,1906,0.0,0,0,0,21,50.0,25,12,28,16,26,2,8,0,0,0,0,20,51,42,0,0,105,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ambrosiy Chachua,282613,Premier League 24/25,Ukrainian Premier League,Karpaty Lviv,7.1586206896552,10,2,614,791,77.62,61,31,34,66.67,3,0,0,20,32.26,45,19,7,22.58,2550,22.22,0,0,0,35,52.24,25,15,45,17,29,5,9,2,0,0,0,28,62,67,0,0,142,29,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
